dataset,N,N_indexed,method,pattern,frac,seed,query_count,encountered_total_events,predicate_checked_total_events,distance_scored_total_events,frontier_inserted_total_events,expanded_total_events,returned_total_events,encountered_revoked_events,predicate_checked_revoked_events,distance_scored_revoked_events,frontier_inserted_revoked_events,expanded_revoked_events,returned_revoked_events,encountered_revoked_id_count,predicate_checked_revoked_id_count,distance_scored_revoked_id_count,frontier_inserted_revoked_id_count,expanded_revoked_id_count,returned_revoked_id_count,result_leakage,scored_leakage,frontier_leakage,expanded_leakage,operational_leakage
MS-MARCO-RBAC,8000000,8000000,Post-filter,bridge,0.1,5,2000,113076,47514,69350,32826,13359,20000,16698,11514,13990,8819,3850,0,16698,11514,13990,8819,3850,0,0.0,0.20173035,0.26865899,0.28819522,0.19669458
MS-MARCO-RBAC,8000000,8000000,Post-filter,bridge,0.1,6,2000,114169,50053,75832,36879,15569,20000,18824,13576,15923,9553,3869,0,18824,13576,15923,9553,3869,0,0.0,0.20997732,0.25903631,0.24850665,0.19790262
MS-MARCO-RBAC,8000000,8000000,Post-filter,bridge,0.1,7,2000,116618,48933,73590,36750,14135,20000,16275,11009,14037,8639,3829,0,16275,11009,14037,8639,3829,0,0.0,0.19074603,0.23507483,0.27088787,0.18345735
MS-MARCO-RBAC,8000000,8000000,Post-filter,bridge,0.1,8,2000,115545,47952,71130,34744,13502,20000,17512,12765,14534,9081,3952,0,17512,12765,14534,9081,3952,0,0.0,0.2043301,0.26136887,0.29269738,0.19778872
MS-MARCO-RBAC,8000000,8000000,Post-filter,bridge,0.1,9,2000,112146,44412,70468,33015,13300,20000,16683,12741,14263,8923,4061,0,16683,12741,14263,8923,4061,0,0.0,0.20240393,0.27027109,0.30533835,0.19919873
MS-MARCO-RBAC,8000000,8000000,Lethe,bridge,0.1,0,2000,112107,44971,68671,33350,12686,20000,4696,4363,0,0,0,0,4696,4363,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,bridge,0.1,1,2000,114717,48889,70694,33150,12892,20000,4357,3910,0,0,0,0,4357,3910,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,bridge,0.1,2,2000,117815,50959,73691,35618,13597,20000,5163,4561,0,0,0,0,5163,4561,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,bridge,0.1,3,2000,118680,48733,71815,36698,14934,20000,4451,3971,0,0,0,0,4451,3971,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,bridge,0.1,4,2000,113031,47104,74578,34644,12987,20000,4776,4366,0,0,0,0,4776,4366,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,bridge,0.1,5,2000,120122,50058,77463,38129,15550,20000,5034,4498,0,0,0,0,5034,4498,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,bridge,0.1,6,2000,111255,46503,72551,36870,14840,20000,4273,3859,0,0,0,0,4273,3859,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,bridge,0.1,7,2000,116358,50569,71884,31984,12356,20000,5611,5015,0,0,0,0,5611,5015,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,bridge,0.1,8,2000,112194,47135,68893,34561,14041,20000,4287,3885,0,0,0,0,4287,3885,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,bridge,0.1,9,2000,116603,50079,72343,33265,12787,20000,4884,4399,0,0,0,0,4884,4399,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,bridge,0.1,0,2000,116495,49497,72665,37807,15175,20000,5661,5081,0,0,0,0,5661,5081,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,bridge,0.1,1,2000,119774,48123,71755,33391,13295,20000,4568,4101,0,0,0,0,4568,4101,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,bridge,0.1,2,2000,117693,50228,72600,35822,13854,20000,5171,4725,0,0,0,0,5171,4725,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,bridge,0.1,3,2000,127954,50691,80076,37817,14775,20000,5954,5482,0,0,0,0,5954,5482,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,bridge,0.1,4,2000,119152,51785,71979,35733,15235,20000,4906,4475,0,0,0,0,4906,4475,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,bridge,0.1,5,2000,112951,48636,70148,34025,14640,20000,5055,4400,0,0,0,0,5055,4400,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,bridge,0.1,6,2000,117932,49623,73222,34004,13859,20000,4893,4470,0,0,0,0,4893,4470,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,bridge,0.1,7,2000,112281,47201,69385,33239,12913,20000,4937,4688,0,0,0,0,4937,4688,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,bridge,0.1,8,2000,111121,49238,65292,29582,11367,20000,4816,4209,0,0,0,0,4816,4209,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,bridge,0.1,9,2000,116609,50342,73093,36730,13115,20000,4980,4264,0,0,0,0,4980,4264,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,bridge,0.1,0,2000,111408,47811,67092,33163,12775,20000,14069,10170,12076,7527,3396,0,14069,10170,12076,7527,3396,0,0.0,0.17999165,0.22696982,0.2658317,0.17288582
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,bridge,0.1,1,2000,109972,46589,66247,31270,12560,20000,11889,8480,10519,6476,3020,0,11889,8480,10519,6476,3020,0,0.0,0.15878455,0.20709946,0.24044586,0.1538704
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,bridge,0.1,2,2000,119454,49529,73145,35497,14944,20000,15680,11088,13388,8236,3851,0,15680,11088,13388,8236,3851,0,0.0,0.1830337,0.23201961,0.2576954,0.1774198
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,bridge,0.1,3,2000,113562,45344,70981,34075,12747,20000,13294,10186,11534,7471,3215,0,13294,10186,11534,7471,3215,0,0.0,0.16249419,0.21925165,0.25221621,0.16124468
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,bridge,0.1,4,2000,115198,50561,69921,34410,13805,20000,13898,10330,11866,7050,3175,0,13898,10330,11866,7050,3175,0,0.0,0.16970581,0.2048823,0.22998913,0.15992211
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,bridge,0.1,5,2000,123372,50288,77625,38112,15642,20000,17042,11321,14142,8577,3416,0,17042,11321,14142,8577,3416,0,0.0,0.18218357,0.22504723,0.2183864,0.17264614
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,bridge,0.1,6,2000,114240,48643,72771,33300,12496,20000,14522,10751,12046,7181,3330,0,14522,10751,12046,7181,3330,0,0.0,0.16553297,0.21564565,0.26648528,0.16278768
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,bridge,0.1,7,2000,118343,47459,73678,34612,13171,20000,15016,10618,12305,8158,3550,0,15016,10618,12305,8158,3550,0,0.0,0.16701051,0.2356986,0.26953155,0.16974997
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,bridge,0.1,8,2000,106651,42785,71926,35648,14191,20000,14503,9801,12689,7749,2986,0,14503,9801,12689,7749,2986,0,0.0,0.17641743,0.21737545,0.21041505,0.16523119
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,bridge,0.1,9,2000,115953,47736,72448,37234,14507,20000,14813,11268,12887,7777,3846,0,14813,11268,12887,7777,3846,0,0.0,0.17787931,0.20886824,0.26511339,0.16998523
MS-MARCO-RBAC,8000000,8000000,Physical-delete,bridge,0.1,0,2000,119450,50409,70522,35221,12967,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,bridge,0.1,1,2000,119682,52026,72194,35603,15201,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,bridge,0.1,2,2000,115939,48675,78105,37045,13732,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,bridge,0.1,3,2000,117703,47602,69850,32676,13289,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,bridge,0.1,4,2000,114903,45141,65566,30553,12303,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,bridge,0.1,5,2000,120347,51665,74344,36535,15045,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,bridge,0.1,6,2000,121577,51940,73498,37892,15856,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,bridge,0.1,7,2000,113417,49502,70037,35768,15741,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,bridge,0.1,8,2000,118885,53539,71420,32289,12291,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,bridge,0.1,9,2000,119784,52015,70028,32964,13482,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,bridge,0.1,0,2000,118876,47229,76249,37371,15668,20000,6572,4431,5807,3729,1602,0,6572,4431,5807,3729,1602,0,0.0,0.07615838,0.09978325,0.10224662,0.07460747
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,bridge,0.1,1,2000,114420,43946,68764,33982,13205,20000,5825,4066,5008,2969,1355,0,5825,4066,5008,2969,1355,0,0.0,0.07282881,0.08736978,0.10261265,0.06864238
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,bridge,0.1,2,2000,114814,49423,70212,33628,12943,20000,5401,4022,4289,2611,1234,0,5401,4022,4289,2611,1234,0,0.0,0.06108642,0.07764363,0.09534111,0.05946645
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,bridge,0.1,3,2000,117050,49409,73385,36111,13730,20000,6143,4358,5199,3317,1585,0,6143,4358,5199,3317,1585,0,0.0,0.07084554,0.09185567,0.11544064,0.0705249
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,bridge,0.1,4,2000,108715,45625,67635,33104,13655,20000,5003,3783,4362,2841,1326,0,5003,3783,4362,2841,1326,0,0.0,0.06449324,0.08582044,0.09710729,0.06346265
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,bridge,0.1,5,2000,116146,46519,70627,35583,15086,20000,6124,4142,5034,3016,1468,0,6124,4142,5034,3016,1468,0,0.0,0.07127586,0.08475958,0.09730876,0.06736213
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,bridge,0.1,6,2000,128195,51100,80197,40156,16401,20000,6549,4584,5331,3306,1459,0,6549,4584,5331,3306,1459,0,0.0,0.06647381,0.08232892,0.08895799,0.06440665
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,bridge,0.1,7,2000,112583,48697,69988,34958,14163,20000,5646,4128,4702,2909,1272,0,5646,4128,4702,2909,1272,0,0.0,0.06718295,0.08321414,0.08981148,0.0638564
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,bridge,0.1,8,2000,110439,49357,69719,36635,15328,20000,4867,3407,4146,2575,1094,0,4867,3407,4146,2575,1094,0,0.0,0.05946729,0.07028798,0.07137265,0.05515874
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,bridge,0.1,9,2000,112674,45787,69431,32681,11966,20000,5275,3525,4523,2733,1196,0,5275,3525,4523,2733,1196,0,0.0,0.06514381,0.08362657,0.09994986,0.06303793
MS-MARCO-RBAC,8000000,8000000,Per-role-index,bridge,0.1,0,2000,112896,47560,70149,32579,12967,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,bridge,0.1,1,2000,111684,47337,66644,31948,12016,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,bridge,0.1,2,2000,109305,47368,60928,26481,10228,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,bridge,0.1,3,2000,113213,50011,71082,33441,13446,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,bridge,0.1,4,2000,114207,49480,68642,32312,12374,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,bridge,0.1,5,2000,117506,52373,74717,35283,14680,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,bridge,0.1,6,2000,117098,47002,68322,31797,12402,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,bridge,0.1,7,2000,120422,49192,73112,35159,13697,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,bridge,0.1,8,2000,109719,49047,73127,33659,13774,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,bridge,0.1,9,2000,115170,45841,72078,34863,13565,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,ACORN,bridge,0.1,0,2000,104287,46377,66496,30761,10855,20000,4732,3156,4099,2516,1069,0,4732,3156,4099,2516,1069,0,0.0,0.06164281,0.08179188,0.09847996,0.05997877
MS-MARCO-RBAC,8000000,8000000,ACORN,bridge,0.1,1,2000,115550,46302,72013,33586,13967,20000,5691,4134,4716,2984,1345,0,5691,4134,4716,2984,1345,0,0.0,0.06548818,0.08884654,0.09629842,0.06480805
MS-MARCO-RBAC,8000000,8000000,ACORN,bridge,0.1,2,2000,114094,49974,67193,32989,12794,20000,5125,3705,3523,2293,1029,0,5125,3705,3523,2293,1029,0,0.0,0.05243106,0.06950802,0.08042833,0.05147545
MS-MARCO-RBAC,8000000,8000000,ACORN,bridge,0.1,3,2000,115055,49497,69065,34224,14847,20000,4665,3691,3756,2464,1069,0,4665,3691,3756,2464,1069,0,0.0,0.05438355,0.07199626,0.07200108,0.05276684
MS-MARCO-RBAC,8000000,8000000,ACORN,bridge,0.1,4,2000,111934,43516,69264,32785,13819,20000,5320,3937,4097,2473,1135,0,5320,3937,4097,2473,1135,0,0.0,0.0591505,0.07543084,0.08213329,0.05670945
MS-MARCO-RBAC,8000000,8000000,ACORN,bridge,0.1,5,2000,105388,41268,64311,32609,12755,20000,5079,4019,4298,2550,1060,0,5079,4019,4298,2550,1060,0,0.0,0.06683149,0.07819927,0.08310466,0.06098323
MS-MARCO-RBAC,8000000,8000000,ACORN,bridge,0.1,6,2000,110345,47805,65197,31497,12804,20000,4583,2911,3884,2368,1052,0,4583,2911,3884,2368,1052,0,0.0,0.05957329,0.07518176,0.08216182,0.05640242
MS-MARCO-RBAC,8000000,8000000,ACORN,bridge,0.1,7,2000,111464,50962,67276,33415,13139,20000,4773,3405,3984,2557,1184,0,4773,3405,3984,2557,1184,0,0.0,0.05921874,0.07652252,0.0901134,0.05772248
MS-MARCO-RBAC,8000000,8000000,ACORN,bridge,0.1,8,2000,112010,47461,69129,33368,13315,20000,4984,4042,4281,2707,1337,0,4984,4042,4281,2707,1337,0,0.0,0.0619277,0.08112563,0.10041307,0.06129797
MS-MARCO-RBAC,8000000,8000000,ACORN,bridge,0.1,9,2000,115753,50711,71874,32447,13388,20000,5389,3756,4489,2878,1204,0,5389,3756,4489,2878,1204,0,0.0,0.06245652,0.08869849,0.08993128,0.06223994
MS-MARCO-RBAC,8000000,8000000,HoneyBee,bridge,0.1,0,2000,117136,49553,76117,37227,14291,20000,6014,4372,3719,2421,1072,0,6014,4372,3719,2421,1072,0,0.0,0.04885899,0.06503344,0.07501225,0.0488502
MS-MARCO-RBAC,8000000,8000000,HoneyBee,bridge,0.1,1,2000,114276,49085,72207,33643,13663,20000,5299,3614,3176,1926,922,0,5299,3614,3176,1926,922,0,0.0,0.04398466,0.05724816,0.06748152,0.04317877
MS-MARCO-RBAC,8000000,8000000,HoneyBee,bridge,0.1,2,2000,119094,50680,74259,36414,14524,20000,5701,4419,3759,2376,1062,0,5701,4419,3759,2376,1062,0,0.0,0.05062013,0.06524963,0.07312035,0.04956714
MS-MARCO-RBAC,8000000,8000000,HoneyBee,bridge,0.1,3,2000,117300,47955,75379,35956,14997,20000,5137,3765,2769,1755,758,0,5137,3765,2769,1755,758,0,0.0,0.03673437,0.04880966,0.05054344,0.036096
MS-MARCO-RBAC,8000000,8000000,HoneyBee,bridge,0.1,4,2000,117661,45226,73297,34540,13551,20000,5397,3675,4220,2358,1078,0,5397,3675,4220,2358,1078,0,0.0,0.05757398,0.06826867,0.07955132,0.05414887
MS-MARCO-RBAC,8000000,8000000,HoneyBee,bridge,0.1,5,2000,121111,54958,75278,36826,14134,20000,4858,3398,3418,2183,901,0,4858,3398,3418,2183,901,0,0.0,0.04540503,0.05927877,0.06374699,0.04446177
MS-MARCO-RBAC,8000000,8000000,HoneyBee,bridge,0.1,6,2000,112583,48649,69530,35007,13698,20000,4843,3432,3469,2004,906,0,4843,3432,3469,2004,906,0,0.0,0.04989213,0.05724569,0.06614104,0.04614606
MS-MARCO-RBAC,8000000,8000000,HoneyBee,bridge,0.1,7,2000,108531,46965,68794,34983,12621,20000,4652,3552,3910,2362,1042,0,4652,3552,3910,2362,1042,0,0.0,0.05683635,0.06751851,0.08256081,0.05362249
MS-MARCO-RBAC,8000000,8000000,HoneyBee,bridge,0.1,8,2000,114831,49538,73145,38882,15405,20000,4790,3171,3523,2129,892,0,4790,3171,3523,2129,892,0,0.0,0.0481646,0.05475541,0.05790328,0.04438656
MS-MARCO-RBAC,8000000,8000000,HoneyBee,bridge,0.1,9,2000,116379,47464,73260,37334,13468,20000,4819,3324,3764,2262,1042,0,4819,3324,3764,2262,1042,0,0.0,0.05137865,0.0605882,0.07736858,0.04906221
MS-MARCO-RBAC,8000000,8000000,SPFresh,bridge,0.1,0,2000,114249,49363,68953,33941,13756,20000,8581,6279,7171,4390,1910,0,8581,6279,7171,4390,1910,0,0.0,0.10399838,0.12934209,0.1388485,0.09858031
MS-MARCO-RBAC,8000000,8000000,SPFresh,bridge,0.1,1,2000,116435,46374,67345,34031,12692,20000,7972,5486,7022,4300,1976,0,7972,5486,7022,4300,1976,0,0.0,0.10426906,0.12635538,0.15568862,0.09918847
MS-MARCO-RBAC,8000000,8000000,SPFresh,bridge,0.1,2,2000,116722,52317,74580,35592,14087,20000,8927,6539,7457,4449,1901,0,8927,6539,7457,4449,1901,0,0.0,0.09998659,0.125,0.13494711,0.0957098
MS-MARCO-RBAC,8000000,8000000,SPFresh,bridge,0.1,3,2000,107133,43082,66374,33861,13200,20000,8399,6177,6967,4182,1913,0,8399,6177,6967,4182,1913,0,0.0,0.1049658,0.12350492,0.14492424,0.09789036
MS-MARCO-RBAC,8000000,8000000,SPFresh,bridge,0.1,4,2000,111420,48146,68734,33875,13817,20000,7325,4849,5977,3842,1569,0,7325,4849,5977,3842,1569,0,0.0,0.08695842,0.11341697,0.11355576,0.08347382
MS-MARCO-RBAC,8000000,8000000,SPFresh,bridge,0.1,5,2000,113116,49793,66607,30262,11624,20000,7939,5338,6714,4084,1876,0,7939,5338,6714,4084,1876,0,0.0,0.10080022,0.13495473,0.16139023,0.09863572
MS-MARCO-RBAC,8000000,8000000,SPFresh,bridge,0.1,6,2000,115923,49376,69017,33098,13547,20000,7979,5497,6762,4230,1996,0,7979,5497,6762,4230,1996,0,0.0,0.09797586,0.12780228,0.14733889,0.09573794
MS-MARCO-RBAC,8000000,8000000,SPFresh,bridge,0.1,7,2000,123333,54816,72408,35340,14115,20000,9156,6754,7570,4328,1914,0,9156,6754,7570,4328,1914,0,0.0,0.10454646,0.12246746,0.13560043,0.09736154
MS-MARCO-RBAC,8000000,8000000,SPFresh,bridge,0.1,8,2000,121905,49167,71745,34139,13015,20000,7780,5951,6755,4448,2077,0,7780,5951,6755,4448,2077,0,0.0,0.0941529,0.13029087,0.15958509,0.09560904
MS-MARCO-RBAC,8000000,8000000,SPFresh,bridge,0.1,9,2000,112576,49371,68293,32778,13275,20000,9246,6859,7864,4639,2048,0,9246,6859,7864,4639,2048,0,0.0,0.11515089,0.14152785,0.15427495,0.10830989
MS-MARCO-RBAC,8000000,8000000,Oracle,bridge,0.1,0,2000,112338,47494,66307,33122,12688,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,bridge,0.1,1,2000,108525,49620,63830,30450,12384,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,bridge,0.1,2,2000,115265,49160,69924,31997,12894,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,bridge,0.1,3,2000,113741,46923,72252,33212,13320,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,bridge,0.1,4,2000,115310,48297,71352,33917,14255,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,bridge,0.1,5,2000,122428,54731,76435,37591,14641,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,bridge,0.1,6,2000,112305,45673,69735,33910,13575,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,bridge,0.1,7,2000,112509,46119,72380,33918,14165,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,bridge,0.1,8,2000,119946,48429,75275,37846,15569,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,bridge,0.1,9,2000,111863,46634,70743,32136,13719,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,bridge,0.2,0,2000,115053,45752,72853,33421,12999,20000,18538,12772,15553,9160,4054,0,18538,12772,15553,9160,4054,0,0.0,0.21348469,0.27407917,0.31187014,0.20655116
MS-MARCO-RBAC,8000000,8000000,Tombstone,bridge,0.2,1,2000,111342,49772,67445,30615,13441,20000,17706,12150,14862,9607,4521,0,17706,12150,14862,9607,4521,0,0.0,0.22035733,0.31380042,0.3363589,0.2204546
MS-MARCO-RBAC,8000000,8000000,Tombstone,bridge,0.2,2,2000,111191,47423,62760,31078,13455,20000,17224,10951,14672,9195,3771,0,17224,10951,14672,9195,3771,0,0.0,0.23377948,0.29586846,0.28026756,0.21712113
MS-MARCO-RBAC,8000000,8000000,Tombstone,bridge,0.2,3,2000,121495,52866,70348,32724,12660,20000,17650,12484,15051,9467,4297,0,17650,12484,15051,9467,4297,0,0.0,0.21395065,0.28929837,0.33941548,0.21229334
MS-MARCO-RBAC,8000000,8000000,Tombstone,bridge,0.2,4,2000,114923,47882,70828,32770,13132,20000,19305,14412,16343,9817,4479,0,19305,14412,16343,9817,4479,0,0.0,0.23074208,0.29957278,0.34107524,0.22408396
MS-MARCO-RBAC,8000000,8000000,Tombstone,bridge,0.2,5,2000,114232,43282,72062,35849,14722,20000,20560,14988,17011,9185,4480,0,20560,14988,17011,9185,4480,0,0.0,0.23606061,0.25621356,0.30430648,0.21506944
MS-MARCO-RBAC,8000000,8000000,Tombstone,bridge,0.2,6,2000,124488,53747,74472,35621,12882,20000,18679,13282,15673,9565,4131,0,18679,13282,15673,9565,4131,0,0.0,0.21045494,0.26852138,0.32068002,0.20541353
MS-MARCO-RBAC,8000000,8000000,Tombstone,bridge,0.2,7,2000,118867,52334,73383,34675,13450,20000,18315,13483,16006,9584,4348,0,18315,13483,16006,9584,4348,0,0.0,0.21811591,0.2763951,0.32327138,0.21156401
MS-MARCO-RBAC,8000000,8000000,Tombstone,bridge,0.2,8,2000,112789,46999,69615,35492,14495,20000,18793,13748,15702,9732,4273,0,18793,13748,15702,9732,4273,0,0.0,0.22555484,0.27420264,0.29479131,0.21279781
MS-MARCO-RBAC,8000000,8000000,Tombstone,bridge,0.2,9,2000,114405,45561,70045,31092,12613,20000,18208,13982,15260,9272,4158,0,18208,13982,15260,9272,4158,0,0.0,0.21785995,0.29821176,0.32965987,0.21450467
MS-MARCO-RBAC,8000000,8000000,Post-filter,bridge,0.2,0,2000,111370,46003,69946,35731,14470,20000,22724,15620,18767,11616,5309,0,22724,15620,18767,11616,5309,0,0.0,0.26830698,0.32509586,0.36689703,0.25467545
MS-MARCO-RBAC,8000000,8000000,Post-filter,bridge,0.2,1,2000,117619,52795,75368,37226,14791,20000,21363,15679,17773,10746,5194,0,21363,15679,17773,10746,5194,0,0.0,0.23581626,0.28866921,0.35115949,0.22874105
MS-MARCO-RBAC,8000000,8000000,Post-filter,bridge,0.2,2,2000,111521,48289,66930,31330,11922,20000,19967,13101,16823,10350,4550,0,19967,13101,16823,10350,4550,0,0.0,0.25135216,0.33035429,0.38164737,0.24368192
MS-MARCO-RBAC,8000000,8000000,Post-filter,bridge,0.2,3,2000,115350,52232,75721,37495,15359,20000,21463,15228,18431,11913,5583,0,21463,15228,18431,11913,5583,0,0.0,0.24340672,0.31772236,0.36350023,0.24181053
